Index, Target, Period, P Error, Width1, D1 Error, Width2, D2 Error, Depth1, A1 Error, Depth2, A2 Error
2342,TIC 368779536,3.957,0.009999999999999787,0.04620043071430133,4.568481712140589e-05,0.04671665966854037,0.0003432293134842048,0.17431552579201337,0.0001046432802938168,0.019932399789043546,0.0001028377319110396
2343,TIC 55339898,1.4391405273437496,0.010000000000000009,0.19528959625430575,0.006742863829520322,0.2067627091428501,0.007373334073034728,0.015324829253000362,0.00018997337451767947,0.015124832761439586,0.00019211893953150974
2344,TIC 160425283,0.2650618667602539,0.00010101010101010166,0.28562947826694485,0.006612468993679376,0.17586354377305508,0.03494213144172337,0.47043098635402825,0.005835459980579672,0.1529148952049032,0.015456052485460035
2345,TIC 11799874,4.258740051269532,0.009999999999999787,0.03893579029588527,0.0002761064435659879,0.050812116668182666,0.0027227396615942833,0.009771233141689338,6.565667001377532e-05,0.0008072629256160846,7.190253991554164e-05
2346,TIC 192201543,11.791744354248047,0.009999999999999787,0.029870829760659037,0.0005352629460728644,0.02311232592428419,0.001161396197508893,0.023014873178409747,0.00036153908379697866,0.0009654949661430444,0.0004137305613124739
2347,TIC 192111972,9.373999999999999,0.009999999999999787,0.03125742770205733,0.0005432321223471723,0.025925131762598787,0.004309108059402829,0.009811746921583741,9.283634525382706e-05,7.368397707823686e-05,0.00012066028786234504
2348,TIC 138333980,7.179175268554688,0.009999999999999787,0.033056933192820284,0.0005341673530970438,0.41617434879928217,0.08394038852513228,0.18514146496591785,0.0015133915866637389,0.0038182068777063856,0.0004025625245117536
2349,TIC 22590328,2.7370668212890625,0.009999999999999787,0.04070389074861444,0.00022218648238118266,0.38609256083986937,0.07085161474217691,0.032314257075071504,0.00010475704219515397,0.0004953427443632094,4.169663074943568e-05
2350,TIC 10057647,19.433000000000003,0.010000000000001563,0.010960542912458356,1.1137202134085025e-05,0.00885503466469716,0.09168862291579019,0.34152185620018405,0.00017904960709792664,0.0004522166489035793,0.0001630671156277507
2351,TIC 470966839,3.145923193359375,0.009999999999999787,0.06262251874734087,7.117594531270977e-05,0.06266330828785346,6.897739854474952e-05,0.2639850260178535,0.00014526910427090323,0.24589631236262738,0.00013439778942931588
2353,TIC 142587827,0.43908574218749996,0.010000000000000009,0.2900883816947766,0.0027172375864389937,0.2875878625050895,0.0028613040243181263,0.1924121819321815,0.0010374575437791698,0.16593564116584233,0.0009951180470064798
2354,TIC 71330078,5.735049926757813,0.009999999999999787,0.02534134023249736,0.000919581190325332,0.010301809705518236,0.2768705960547151,0.05644714979975084,0.0013899578125135985,-3242507.3319794754,3392455.642019635
2355,TIC 11491822,10.734803436279297,0.009999999999999787,0.03616939541033802,0.000655843779266237,0.03805101676233873,0.0010500592518482605,0.267379125968742,0.0022824537197430692,0.12424530246625724,0.0018353909342963695
2356,TIC 142618244,3.9830972412109373,0.009999999999999787,0.035997631845864166,0.0007747194052228617,0.03618668601306983,0.001424382274899326,0.02763867101607739,0.0004389687919158721,0.016925349675359042,0.00048451783096211976
2357,TIC 445067946,0.4080796875,0.010000000000000009,0.3262079146327994,0.004902502646153643,0.27572274467336005,0.009716502384664585,0.015264919718921332,0.00013225403718188577,0.01009671297199771,0.00014593993767485542
2358,TIC 86232609,7.303445739746095,0.009999999999999787,0.013191715470127735,0.00048635809012833936,0.0001000010890044091,210194.0052553072,0.1466602052246829,0.0027845806425823042,-0.12251224426396046,0.11477056971563183
2359,TIC 11799872,4.258740051269532,0.009999999999999787,0.03893579029588527,0.0002761064435659879,0.050812116668182666,0.0027227396615942833,0.009771233141689338,6.565667001377532e-05,0.0008072629256160846,7.190253991554164e-05
2360,TIC 99135783,6.218135009765626,0.009999999999999787,0.3219218033013407,0.005476659844092285,0.325694836046995,0.009957216750609638,0.012879050621075487,0.00015903970219985746,0.013345115014211982,0.00021719546345144857
2361,TIC 165797593,0.7391308044433593,0.0035353535353535026,0.3853862292267398,0.015628625106005982,0.39542574057444446,0.020885798857349026,0.19839346617608067,0.0024782497904223344,0.23826373861594716,0.003048812357290032
2362,TIC 396740648,11.313480651855468,0.009999999999999787,0.011368673548017983,0.0004502054319292474,0.010208072189611655,0.031683015996875986,0.00431733167992488,0.0001521268261411155,-173188.63770156473,63213.41304238944
2363,TIC 142258314,0.844082421875,0.010000000000000009,0.11440716395144646,0.0003602648015589361,0.11673502655850233,0.0010565648991703541,0.039695667890353586,0.00014491246140830606,0.018141571606361387,0.00015441746695807397
2364,TIC 98974882,2.13194794921875,0.009999999999999787,0.0681173327166864,0.00011438784425933788,0.10866612637975795,0.05274015970157493,0.18957098510684747,0.00021814930267182716,-0.026552379334870636,0.0056141111348607785
2365,TIC 90935391,2.6718695312500005,0.009999999999999787,0.030717087456502257,0.0008815526231779796,0.29046614423441475,0.07508360069360442,0.011229919708421878,0.00018039208976518316,0.001922665640390477,0.000142440685371578
2366,TIC 461662516,0.37379912109374996,0.010000000000000009,0.31336581938384606,0.005158505710979704,0.3009306698549964,0.0041748034127536,0.1990157068859006,0.0014022152998100718,0.17904068161483463,0.001424548885906403
2367,TIC 252914221,10.747,0.009999999999999787,0.01355285493550859,0.00020216858626183313,0.012463103161596992,0.003424187665716258,0.020307814820435314,0.00016918443076130899,0.00044095750035144714,0.00010324012046384613
2368,TIC 459758530,9.065152673339842,0.009999999999999787,0.02187151184234077,0.0011663695692436175,0.16330935411229425,0.010794423514686246,0.08458337277313967,0.0026027432780019277,0.006420390162289255,0.0009824862309742192
2369,TIC 172171873,2.525,0.009999999999999787,0.09680939826793669,0.0001990624187692828,0.09502763987671664,0.00024325308475842632,0.4561981362197599,0.000394024662459268,0.408213112559511,0.00043633203323991044
2370,TIC 240154683,4.034984863281251,0.009999999999999787,0.08958590099899447,0.00026683514219963205,0.08828029902906084,0.00025012878980462216,0.36235837125005604,0.0005212593891767037,0.33968011823335864,0.0004805094642122523
2371,TIC 172036040,1.4250695800781248,0.010000000000000009,0.13371422145503997,0.0005125374116619928,0.14393721365189555,0.0006010794825735258,0.13616909506508995,0.0002656517827889585,0.1277141298636262,0.00026391157266719933
2372,TIC 441613385,0.4168625610351563,0.00010101010101010166,0.08906672187833514,0.013120377683707694,0.28079134113661486,0.013648124370271927,0.4214751792486793,0.00738730501230498,0.5715074053918637,0.00959223602856048
2373,TIC 172224309,4.1626833984375,0.009999999999999787,0.38432657773555573,0.013569128865563175,0.2811041463991736,0.005955285007928726,0.05394366296677741,0.0006005416225538663,0.042212016158366686,0.0005320653604957114
2374,TIC 240122720,0.5389342041015626,0.00010101010101015717,0.12693558519678977,0.0013873715295716082,0.12640680083572803,0.0013896734267981362,0.6626927384130142,0.0032172624566273794,0.6690791620613837,0.0032415221339973325
2375,TIC 318067171,2.1809467529296875,0.009999999999999787,0.04492999033470203,0.00031123249737019233,0.49999997591985074,2.5808019289300395e-42,0.03387375911887967,0.00013238343229314542,0.005312714095017921,0.00020302285503444212
2376,TIC 71266846,0.2670184098243714,0.00010101010101010166,0.14968168888218442,0.0036583452453960857,0.17057667055193942,0.007489851811419719,0.43342551067815577,0.006002167007906922,0.42395154499485427,0.00740161448910481
2377,TIC 55655482,7.9175798583984385,0.009999999999999787,0.013646831006297822,0.00011359430471464884,0.013438150537226402,0.00010534351375437415,0.011081628136559182,7.312255741893165e-05,0.011077247978435897,7.333804685716108e-05
2378,TIC 229538190,0.730714453125,0.010000000000000009,0.34152994476075627,0.05125752481419725,0.3030996413857989,0.07384004655604992,0.00013512451552698008,9.219487986234884e-06,9.611135306611129e-05,7.850417321078195e-06
2379,TIC 257241363,12.243925268554687,0.009999999999999787,0.009970586930181933,0.00025899812959856737,0.0022990209280500237,0.1462544977483908,0.000848256052711325,4.068799298417122e-05,-0.0005821599984300997,0.00012868119869824287
2380,TIC 137503140,2.9351433105468754,0.009999999999999787,0.04246294586116311,8.242249105340596e-05,0.05300836885676457,0.000694158567924115,0.23882714247357206,0.00028033132568937893,0.03811708289159956,0.00029022113722836155
2381,TIC 39643723,1.313064111328125,0.010000000000000009,0.12921960535164137,0.00020939477921657883,0.12832348177638447,0.0002347046885584756,0.32798999801881396,0.000230930926869047,0.2897263172573613,0.0002329069582594467
2382,TIC 441602378,2.549062231445313,0.009999999999999787,0.06144737196630082,0.0008462504989520861,0.05265516332915149,0.0007727760223748541,0.01664503601157883,0.00010225068946666244,0.015926146727279843,0.00011582988080380156
2383,TIC 103656297,0.28793671875000004,0.010000000000000009,0.29856102159695463,0.003088743788804614,0.271611495637636,0.004171909611701875,0.11240356119796306,0.0007195910561194463,0.09390880519299108,0.0007155021696718356
